,Year,Month,State,Location,Food,Species,Status,Illnesses,Hospitalizations,Fatalities,FISP
16172,2012,July,New York,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,NY
16173,2012,July,North Dakota,Hospital,Lasagna,Unknown,Unknown,66,0.0,0.0,ND
16174,2012,July,Ohio,Catering Service,Unknown,Campylobacter jejuni; Campylobacter unknown,Suspected,21,1.0,0.0,OH
16175,2012,July,Ohio,Private Home/Residence,Unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,77,14.0,1.0,OH
16176,2012,July,Ohio,Restaurant,Unknown,Norovirus genogroup I,Suspected,3,0.0,0.0,OH
16177,2012,July,Ohio,Catering Service,Unknown,Campylobacter unknown,Confirmed,24,1.0,0.0,OH
16178,2012,July,Ohio,Catering Service,Fruit Salad,Campylobacter unknown; Campylobacter jejuni,Confirmed,51,2.0,0.0,OH
16179,2012,July,Oklahoma,Private Home/Residence,Perlo,Staphylococcus aureus,Confirmed,35,0.0,0.0,OK
16180,2012,July,Oregon,Banquet Facility,Coleslaw; Pulled Pork Sandwiches,Norovirus genogroup II,Confirmed,27,1.0,0.0,OR
16181,2012,July,Pennsylvania,Unknown,"Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Confirmed,3,0.0,0.0,PA
16182,2012,July,Rhode Island,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,RI
16183,2012,July,Rhode Island,Catering Service,Frosting/Icing,Unknown,Unknown,10,0.0,0.0,RI
16184,2012,July,South Dakota,Catering Service,Pork,Clostridium perfringens,Confirmed,32,0.0,0.0,SD
16185,2012,July,Tennessee,Fair/Festival,"Pork, Bbq",Salmonella enterica,Confirmed,27,1.0,0.0,TN
16186,2012,July,Virginia,Restaurant,"Tuna, Raw; Tuna, Raw",Histamine,Confirmed,7,0.0,0.0,VA
16187,2012,July,Washington,Restaurant,Unknown,Norovirus,Suspected,8,0.0,0.0,WA
16188,2012,July,Wisconsin,Restaurant,Unknown,Norovirus genogroup I,Confirmed,7,0.0,0.0,WI
16189,2012,August,Alabama,Private Home/Residence,Ribs,Unknown,Unknown,22,0.0,0.0,AL
16190,2012,August,Alaska,Private Home/Residence,Moose; Pork,Trichinella unknown,Suspected,3,1.0,0.0,AK
16191,2012,August,Alaska,Restaurant,"Oysters, Raw",Vibrio parahaemolyticus,Confirmed,2,0.0,0.0,AK
16192,2012,August,Arizona,Unknown,Unknown,Unknown,Unknown,5,0.0,0.0,AZ
16193,2012,August,Arizona,Unknown,Pretzel,Chemical or toxin,Confirmed,5,0.0,0.0,AZ
16194,2012,August,Arkansas,Prison/Jail,Chicken Salad,Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica,Confirmed,365,6.0,0.0,AR
16195,2012,August,Arkansas,Prison/Jail,Unknown,Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica,Confirmed,217,0.0,0.0,AR
16196,2012,August,Arkansas,Unknown,Unknown,Unknown,Unknown,6,0.0,0.0,AR
16197,2012,August,California,Restaurant,Tuna Burger,Scombroid toxin,Confirmed,3,0.0,0.0,CA
16198,2012,August,California,Private Home/Residence; Catering Service,Unknown,Norovirus genogroup II,Confirmed,6,0.0,0.0,CA
16199,2012,August,California,Restaurant,Fish,Chemical or toxin,Confirmed,6,0.0,0.0,CA
16200,2012,August,California,Restaurant; Catering Service; Religious Facility,"Sandwich, Corned Beef",Salmonella enterica,Confirmed,29,4.0,0.0,CA
16201,2012,August,Colorado,Fast Food Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,CO
16202,2012,August,Colorado,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,CO
16203,2012,August,Connecticut,Restaurant,Unknown,Norovirus genogroup II,Suspected,5,0.0,0.0,CT
16204,2012,August,Florida,Private Home/Residence,"Fish, Baracuda",Ciguatoxin,Confirmed,4,2.0,0.0,FL
16205,2012,August,Florida,Restaurant,Unknown Fish,Ciguatoxin,Suspected,3,3.0,0.0,FL
16206,2012,August,Illinois,Restaurant,Unknown,Salmonella enterica,Confirmed,17,1.0,0.0,IL
16207,2012,August,Illinois,Grocery Store,Cupcakes,Unknown,Unknown,21,0.0,0.0,IL
16208,2012,August,Illinois,Nursing Home/Assisted Living Facility,Unknown,Salmonella enterica,Confirmed,4,4.0,0.0,IL
16209,2012,August,Kansas,Restaurant,Unknown,Salmonella enterica,Confirmed,16,0.0,0.0,KS
16210,2012,August,Louisiana,Unknown,Beef,"Escherichia coli, Shiga toxin-producing",Confirmed,3,2.0,0.0,LA
16211,2012,August,Maine,Grocery Store,Unknown,Salmonella enterica,Confirmed,2,1.0,0.0,ME
16212,2012,August,Maryland,Restaurant,Unknown,Vibrio parahaemolyticus,Confirmed,6,0.0,0.0,MD
16213,2012,August,Massachusetts,Restaurant,Unknown,Listeria monocytogenes,Confirmed,3,3.0,0.0,MA
16214,2012,August,Michigan,Catering Service,Unknown,Unknown,Unknown,2,0.0,0.0,MI
16215,2012,August,Michigan,Unknown,Chicken Salad,"Escherichia coli, Shiga toxin-producing",Confirmed,90,10.0,0.0,MI
16216,2012,August,Michigan,Private Home/Residence,Cake,Unknown,Unknown,8,0.0,0.0,MI
16217,2012,August,Minnesota,Restaurant,Unknown,Norovirus genogroup II,Confirmed,10,0.0,0.0,MN
16218,2012,August,Minnesota,Unknown,Turkey Jerky,Salmonella enterica,Confirmed,5,1.0,0.0,MN
16219,2012,August,Minnesota,Restaurant,Potatoes,Norovirus genogroup II,Suspected,8,0.0,0.0,MN
16220,2012,August,Minnesota,Private Home/Residence,"Beef, Raw",Salmonella enterica,Confirmed,24,2.0,0.0,MN
16221,2012,August,Nebraska,Unknown,Unknown,Unknown,Unknown,21,5.0,,NE
16222,2012,August,New York,Private Home/Residence,Potato-Macaroni Salad,Norovirus genogroup II,Confirmed,22,0.0,0.0,NY
16223,2012,August,Ohio,Catering Service,Unknown,Norovirus,Suspected,22,0.0,0.0,OH
16224,2012,August,Ohio,Private Home/Residence,Unknown,Norovirus,Suspected,10,0.0,0.0,OH
16225,2012,August,Ohio,Fast Food Restaurant; Private Home/Residence,Unknown,Norovirus,Suspected,2,0.0,0.0,OH
16226,2012,August,Ohio,Private Home/Residence,Unknown,Campylobacter unknown,Suspected,4,0.0,0.0,OH
16227,2012,August,Ohio,Private Home/Residence,"Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Confirmed,2,0.0,0.0,OH
16228,2012,August,Ohio,Private Home/Residence,"Milk, Whole Milk Unpasteurized",Campylobacter unknown,Suspected,4,0.0,0.0,OH
16229,2012,August,Oregon,Catering Service,Unknown,Norovirus genogroup II,Confirmed,18,0.0,,OR
16230,2012,August,Pennsylvania,Private Home/Residence,"Ground Beef, Meatballs","Escherichia coli, Shiga toxin-producing",Confirmed,3,0.0,0.0,PA
16231,2012,August,Tennessee,Restaurant,Unknown,Clostridium perfringens,Confirmed,13,0.0,0.0,TN
16232,2012,August,Texas,Restaurant,"Beef, Brisket; Barbecue Sauce; Onions; Coleslaw; Coleslaw; Beans, Unspecified; Potato Salad; Potato Salad",Unknown,Unknown,3,0.0,0.0,TX
16233,2012,August,Texas,Private Home/Residence; Grocery Store,Unknown,Unknown,Unknown,12,0.0,0.0,TX
16234,2012,August,Washington,Private Home/Residence,"Oysters, Raw",Vibrio parahaemolyticus,Suspected,7,0.0,0.0,WA
16235,2012,August,Washington,Restaurant,"Oysters, Raw",Vibrio parahaemolyticus,Confirmed,5,0.0,0.0,WA
16236,2012,August,Washington,Private Home/Residence,"Oysters, Raw",Vibrio parahaemolyticus,Suspected,2,0.0,0.0,WA
16237,2012,August,Washington,Restaurant,"Sushi, Unspecified",Unknown,Suspected,2,0.0,0.0,WA
16238,2012,August,West Virginia,Restaurant,Unknown,Unknown,Unknown,11,0.0,0.0,WV
16239,2012,September,Alabama,Private Home/Residence,"Chicken, Smoked; Rice",Salmonella enterica,Confirmed,35,7.0,0.0,AL
16240,2012,September,Arizona,Private Home/Residence,Unknown,Unknown,Unknown,12,0.0,0.0,AZ
16241,2012,September,Arizona,School/College/University,"Fish, White",Unknown,Suspected,5,0.0,0.0,AZ
16242,2012,September,California,Restaurant,"Oysters, Raw",Vibrio parahaemolyticus,Confirmed,2,0.0,0.0,CA
16243,2012,September,California,Restaurant,Unknown,Norovirus unknown,Suspected,14,0.0,0.0,CA
16244,2012,September,California,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,CA
16245,2012,September,California,Catering Service,Unknown,Unknown,Unknown,7,1.0,0.0,CA
16246,2012,September,California,Restaurant,Unknown,Norovirus unknown,Suspected,5,0.0,0.0,CA
16247,2012,September,California,Restaurant,Mexican Spicy Meat Stew,Salmonella enterica,Confirmed,10,1.0,0.0,CA
16248,2012,September,Florida,Restaurant,Ice,Norovirus,Suspected,5,0.0,0.0,FL
16249,2012,September,Florida,Restaurant,Rice,Unknown,Unknown,4,0.0,0.0,FL
16250,2012,September,Florida,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,FL
16251,2012,September,Georgia,Nursing Home/Assisted Living Facility,Unknown,Unknown,Unknown,19,7.0,0.0,GA
16252,2012,September,Hawaii,Unknown,Unknown,Salmonella unknown,Confirmed,16,7.0,0.0,HI
16253,2012,September,Illinois,Fast Food Restaurant,Unknown,Norovirus genogroup I,Suspected,4,0.0,0.0,IL
16254,2012,September,Illinois,Restaurant,Unknown,Norovirus genogroup II,Suspected,16,0.0,0.0,IL
16255,2012,September,Illinois,Catering Service,Tomatoes; Onions,Norovirus genogroup II,Confirmed,22,0.0,0.0,IL
16256,2012,September,Illinois,Restaurant,Unknown,Norovirus genogroup II; Norovirus genogroup II,Confirmed,45,0.0,0.0,IL
16257,2012,September,Illinois,Unknown,Unknown,Salmonella enterica,Confirmed,17,1.0,0.0,IL
16258,2012,September,Kansas,Restaurant,Unknown,Unknown,Unknown,8,0.0,0.0,KS
16259,2012,September,Kansas,Grocery Store,Vegetable Platter,Unknown,Unknown,32,0.0,0.0,KS
16260,2012,September,Kentucky,Religious Facility,Unknown,Campylobacter jejuni,Confirmed,3,1.0,0.0,KY
16261,2012,September,Maryland,Restaurant,Unknown,Salmonella enterica,Confirmed,9,2.0,0.0,MD
16262,2012,September,Maryland,Private Home/Residence,"Fish, Tuna",Scombroid toxin,Suspected,2,0.0,0.0,MD
16263,2012,September,Michigan,Restaurant,Unknown,Unknown,Unknown,3,0.0,0.0,MI
16264,2012,September,Minnesota,Restaurant,Tuna Steak,Scombroid toxin,Confirmed,2,0.0,0.0,MN
16265,2012,September,Minnesota,Fast Food Restaurant,"Cheese, Unspecified",Norovirus,Confirmed,13,0.0,0.0,MN
16266,2012,September,Minnesota,Restaurant,"Sandwich, Unspecified",Norovirus genogroup II,Confirmed,14,1.0,0.0,MN
16267,2012,September,Minnesota,Restaurant,"Sushi, Unspecified",Salmonella enterica,Confirmed,2,0.0,0.0,MN
16268,2012,September,Minnesota,Restaurant,Unknown,Campylobacter jejuni,Confirmed,9,1.0,0.0,MN
16269,2012,September,New York,Restaurant,Unknown,Salmonella enterica,Confirmed,6,2.0,0.0,NY
16270,2012,September,New York,Fast Food Restaurant,Unknown,Shigella sonnei,Confirmed,11,2.0,0.0,NY
16271,2012,September,North Dakota,Restaurant,Unknown,Unknown,Unknown,3,0.0,0.0,ND
16272,2012,September,North Dakota,Restaurant; Banquet Facility; Catering Service,Unknown,Unknown,Unknown,10,0.0,0.0,ND
16273,2012,September,Ohio,Catering Service,Unknown,Norovirus genogroup II,Confirmed,4,0.0,0.0,OH
16274,2012,September,Ohio,Banquet Facility,"Iceberg Lettuce, Unspecified",Norovirus genogroup II,Confirmed,37,2.0,0.0,OH
16275,2012,September,Ohio,Restaurant,Unknown,Norovirus,Suspected,11,0.0,0.0,OH
16276,2012,September,Ohio,Grocery Store,"Pork, Carnitas",Unknown,Unknown,7,0.0,0.0,OH
16277,2012,September,Ohio,Private Home/Residence,Unknown,Yersinia enterocolitica,Suspected,4,0.0,0.0,OH
16278,2012,September,Ohio,Private Home/Residence,Unknown,Norovirus,Suspected,2,0.0,0.0,OH
16279,2012,September,Ohio,Restaurant,Unknown,Unknown,Unknown,3,2.0,0.0,OH
16280,2012,September,Oregon,Nursing Home/Assisted Living Facility,Lettuce,Norovirus genogroup II,Confirmed,25,0.0,0.0,OR
16281,2012,September,Oregon,Restaurant,Unknown,Norovirus genogroup I,Confirmed,7,,,OR
16282,2012,September,Oregon,Restaurant,Unknown,Salmonella enterica,Confirmed,7,0.0,0.0,OR
16283,2012,September,Pennsylvania,Restaurant,Salads,"Escherichia coli, Shiga toxin-producing",Confirmed,9,7.0,0.0,PA
16284,2012,September,South Carolina,Restaurant,"Pork, Bbq",Staphylococcus aureus,Confirmed,20,0.0,0.0,SC
16285,2012,September,Texas,Unknown,Unknown,Unknown,Unknown,36,2.0,0.0,TX
16286,2012,September,Washington,Private Home/Residence,Mussels,Paralytic shellfish poison,Confirmed,7,4.0,0.0,WA
16287,2012,September,Washington,Restaurant,Unknown,Salmonella enterica,Confirmed,121,9.0,0.0,WA
16288,2012,September,Wisconsin,Banquet Facility,Unknown,Norovirus genogroup II,Confirmed,33,0.0,0.0,WI
16289,2012,October,Alaska,Private Home/Residence,Unknown,Unknown,Unknown,16,0.0,0.0,AK
16290,2012,October,California,Fast Food Restaurant,"Tacos; Nachos, Unspecified",Bacterium,Suspected,5,0.0,0.0,CA
16291,2012,October,California,School/College/University,Seafood Cocktail; Seafood Cocktail,Unknown,Unknown,2,0.0,0.0,CA
16292,2012,October,California,School/College/University,Unknown,Norovirus unknown,Confirmed,25,0.0,0.0,CA
16293,2012,October,California,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,CA
16294,2012,October,California,Grocery Store,Carne Asada; Beans And Rice,Unknown,Unknown,17,0.0,0.0,CA
16295,2012,October,California,Restaurant,Unknown,Unknown,Unknown,8,0.0,0.0,CA
16296,2012,October,California,Restaurant,Ranch Dressing,Norovirus unknown,Suspected,8,0.0,0.0,CA
16297,2012,October,Colorado,Restaurant,Unknown,Unknown,Unknown,3,0.0,0.0,CO
16298,2012,October,Connecticut,Restaurant,Unknown,Norovirus genogroup II,Confirmed,6,0.0,0.0,CT
16299,2012,October,Connecticut,Restaurant,Unknown,Norovirus,Suspected,13,1.0,0.0,CT
16300,2012,October,Florida,Restaurant,"Fish, White",Salmonella enterica,Suspected,2,1.0,0.0,FL
16301,2012,October,Florida,Restaurant,Unknown,Norovirus unknown,Suspected,4,0.0,0.0,FL
16302,2012,October,Florida,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,FL
16303,2012,October,Florida,Restaurant,"Chicken, Grilled; Rice, Brown",Unknown,Unknown,3,0.0,0.0,FL
16304,2012,October,Florida,Restaurant,Salads,Unknown,Unknown,4,0.0,0.0,FL
16305,2012,October,Florida,Private Home/Residence,"Chicken, Baked",Salmonella enterica,Confirmed,43,40.0,0.0,FL
16306,2012,October,Georgia,Fast Food Restaurant,Grilled Or Fried Chicken Salad,Unknown,Unknown,4,0.0,0.0,GA
16307,2012,October,Hawaii,Restaurant,Unknown,Salmonella enterica,Confirmed,16,0.0,0.0,HI
16308,2012,October,Illinois,Restaurant,"Salad, Unspecified",Norovirus genogroup II; Norovirus genogroup II,Confirmed,23,1.0,0.0,IL
16309,2012,October,Illinois,Restaurant,Unknown,Unknown,Unknown,11,0.0,0.0,IL
16310,2012,October,Illinois,Restaurant,Unknown,Norovirus genogroup II,Suspected,2,0.0,0.0,IL
16311,2012,October,Illinois,Restaurant,Unknown,Norovirus genogroup II; Norovirus genogroup II,Confirmed,53,0.0,0.0,IL
16312,2012,October,Illinois,Catering Service,Unknown,Norovirus genogroup II,Confirmed,12,1.0,0.0,IL
16313,2012,October,Illinois,Fast Food Restaurant,Unknown,Salmonella enterica; Salmonella enterica,Confirmed,29,3.0,0.0,IL
16314,2012,October,Kansas,Restaurant,Unknown,Unknown,Unknown,7,1.0,0.0,KS
16315,2012,October,Kentucky,Restaurant,"Salad, Unspecified",Norovirus genogroup I,Confirmed,37,0.0,0.0,KY
16316,2012,October,Louisiana,Unknown,Unknown,Norovirus,Suspected,27,0.0,0.0,LA
16317,2012,October,Louisiana,Unknown,Hog Head Cheese,Salmonella enterica,Confirmed,7,5.0,0.0,LA
16318,2012,October,Michigan,Restaurant,"Salad, Unspecified",Unknown,Unknown,6,0.0,0.0,MI
16319,2012,October,Michigan,Restaurant,Unknown,Unknown,Unknown,5,0.0,0.0,MI
16320,2012,October,Michigan,Private Home/Residence,"Apple Cider, Unpasteurized","Escherichia coli, Shiga toxin-producing",Confirmed,3,0.0,0.0,MI
16321,2012,October,Minnesota,Restaurant,Unknown,Norovirus,Suspected,2,0.0,0.0,MN
16322,2012,October,Minnesota,Fast Food Restaurant,Unknown,Norovirus,Suspected,4,1.0,0.0,MN
16323,2012,October,Minnesota,Restaurant,Unknown,Norovirus,Confirmed,19,0.0,0.0,MN
16324,2012,October,Minnesota,Banquet Facility,Unknown,Unknown,Unknown,12,0.0,0.0,MN
16325,2012,October,Minnesota,Unknown,"Cucumber; Iceberg Lettuce, Unspecified",Salmonella enterica,Confirmed,4,0.0,0.0,MN
16326,2012,October,Missouri,Catering Service,Unknown,Unknown,Unknown,20,0.0,0.0,MO
16327,2012,October,Montana,Religious Facility,Turkey,Unknown,Unknown,39,0.0,0.0,MT
16328,2012,October,Multistate,Private Home/Residence,Prepackaged Leafy Greens,"Escherichia coli, Shiga toxin-producing",Confirmed,33,13.0,0.0,Multi
16329,2012,October,Multistate,Fast Food Restaurant,Lettuce,"Escherichia coli, Shiga toxin-producing",Confirmed,16,6.0,0.0,Multi
16330,2012,October,Multistate,Camp,"Bear, Unspecified",Trichinella unknown,Confirmed,2,0.0,0.0,Multi
16331,2012,October,New Hampshire,Banquet Facility,Unknown,Unknown,Unknown,22,,0.0,NH
16332,2012,October,New Jersey,Private Home/Residence,Mushrooms,Mycotoxins,Confirmed,3,2.0,0.0,NJ
16333,2012,October,New Jersey,Private Home/Residence,Mushrooms,Mycotoxins,Confirmed,3,3.0,0.0,NJ
16334,2012,October,New Mexico,Restaurant,Macaroni And Cheese,Salmonella enterica,Confirmed,17,2.0,0.0,NM
16335,2012,October,New York,Hospital,Unknown,Listeria monocytogenes,Confirmed,7,7.0,0.0,NY
16336,2012,October,Ohio,Fast Food Restaurant,Unknown,Norovirus genogroup II,Confirmed,14,1.0,0.0,OH
16337,2012,October,Ohio,Banquet Facility,Unknown,Norovirus genogroup II,Confirmed,47,0.0,0.0,OH
16338,2012,October,Ohio,Fair/Festival,Unknown,Salmonella enterica,Confirmed,2,1.0,0.0,OH
16339,2012,October,Ohio,Restaurant,Yellowfin Tuna,Histamine,Confirmed,2,0.0,0.0,OH
16340,2012,October,Ohio,Private Home/Residence,"Chicken, Cacciatore",Mycotoxins,Confirmed,4,3.0,0.0,OH
16341,2012,October,Oklahoma,Restaurant,Unknown,Unknown,Unknown,12,0.0,0.0,OK
16342,2012,October,Oklahoma,Unknown,Unknown,Unknown,Unknown,8,2.0,0.0,OK
16343,2012,October,Oregon,Private Home/Residence,Chicken Liver Pate,Campylobacter jejuni,Confirmed,9,0.0,0.0,OR
16344,2012,October,Oregon,Restaurant,Unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,4,1.0,0.0,OR
16345,2012,October,Oregon,Unknown,Unknown,Norovirus genogroup I,Confirmed,52,,,OR
16346,2012,October,Oregon,Unknown,Unknown,Norovirus genogroup II,Suspected,7,0.0,0.0,OR
16347,2012,October,Puerto Rico,Unknown,Unknown,Unknown,Unknown,5,0.0,0.0,PR
16348,2012,October,Puerto Rico,Private Home/Residence,"Fish, Jack",Ciguatoxin,Confirmed,3,2.0,0.0,PR
16349,2012,October,Puerto Rico,Catering Service,Turkey; Rice,Staphylococcus aureus,Suspected,59,1.0,0.0,PR
16350,2012,October,South Carolina,Religious Facility,Chicken,Salmonella enterica,Confirmed,33,1.0,0.0,SC
16351,2012,October,Tennessee,Private Home/Residence,Bean Dishes,Salmonella enterica,Confirmed,27,7.0,0.0,TN
16352,2012,October,Texas,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,TX
16353,2012,October,Texas,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,TX
16354,2012,October,Texas,Catering Service,Unknown,Norovirus,Confirmed,91,0.0,0.0,TX
16355,2012,October,Texas,Private Home/Residence,"Chicken; Ribs, Unspecified; Sausage, Unspecified",Salmonella enterica,Confirmed,7,1.0,0.0,TX
16356,2012,October,Texas,Fast Food Restaurant,Unknown,Unknown,Unknown,7,0.0,0.0,TX
16357,2012,October,Virginia,Fast Food Restaurant; Restaurant,Unknown,Salmonella enterica,Confirmed,25,3.0,0.0,VA
16358,2012,October,Virginia,Fast Food Restaurant,Pizza,Norovirus,Confirmed,15,0.0,0.0,VA
16359,2012,October,Virginia,Fast Food Restaurant,"Mediterranean Salad; Pizza, Chicken Rustico",Norovirus,Suspected,9,0.0,0.0,VA
16360,2012,October,Washington,Restaurant,Buffet,Norovirus,Suspected,4,0.0,0.0,WA
16361,2012,October,Wisconsin,Private Home/Residence,"Soup, Chicken Noodle",Clostridium perfringens,Confirmed,17,0.0,0.0,WI
16362,2012,November,Arizona,Restaurant,Unknown,Unknown,Unknown,3,0.0,0.0,AZ
16363,2012,November,Arizona,Prison/Jail,Pruno,Clostridium botulinum,Confirmed,8,8.0,0.0,AZ
16364,2012,November,California,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,CA
16365,2012,November,California,Restaurant,Salsa,Norovirus genogroup II,Suspected,9,0.0,0.0,CA
16366,2012,November,California,Restaurant,Guacamole,Norovirus unknown,Suspected,17,0.0,0.0,CA
16367,2012,November,California,Fast Food Restaurant,Unknown,Norovirus unknown,Suspected,6,0.0,0.0,CA
16368,2012,November,California,Restaurant,Unknown,Norovirus unknown,Suspected,7,0.0,0.0,CA
16369,2012,November,California,Restaurant,Teppanyaki (Japanese Cuisine),Unknown,Unknown,7,0.0,0.0,CA
16370,2012,November,California,Restaurant,Unknown,Norovirus unknown,Suspected,18,0.0,0.0,CA
16371,2012,November,California,Fast Food Restaurant,Unknown,Unknown,Unknown,5,0.0,0.0,CA
16372,2012,November,California,Restaurant,Unknown,Norovirus unknown,Suspected,12,0.0,0.0,CA
16373,2012,November,California,Restaurant,Unknown,Norovirus unknown,Suspected,3,0.0,0.0,CA
16374,2012,November,California,Restaurant,Unknown,Norovirus unknown,Confirmed,8,0.0,0.0,CA
16375,2012,November,California,Restaurant,Unknown,Norovirus unknown,Suspected,5,0.0,0.0,CA
16376,2012,November,California,Nursing Home/Assisted Living Facility,"Soup, Mushroom",Mycotoxins,Confirmed,6,6.0,4.0,CA
16377,2012,November,California,Unknown,Green Salad,Norovirus unknown,Suspected,6,0.0,0.0,CA
16378,2012,November,California,Unknown,Turkey,Salmonella enterica,Confirmed,7,3.0,0.0,CA
16379,2012,November,California,Restaurant,French Fries And Ketchup,Norovirus unknown,Suspected,7,0.0,0.0,CA
16380,2012,November,California,Restaurant,"Pork, Carnitas",Salmonella enterica,Confirmed,4,3.0,0.0,CA
16381,2012,November,Colorado,Restaurant,Unknown,Unknown,Unknown,20,0.0,0.0,CO
16382,2012,November,Colorado,Catering Service,Unknown,Norovirus unknown,Confirmed,15,1.0,0.0,CO
16383,2012,November,Colorado,Restaurant,Unknown,Norovirus unknown,Confirmed,2,0.0,0.0,CO
16384,2012,November,Colorado,Private Home/Residence,Turkey,Unknown,Unknown,23,0.0,0.0,CO
16385,2012,November,Colorado,Private Home/Residence,Unknown,Unknown,Unknown,5,1.0,0.0,CO
16386,2012,November,Colorado,School/College/University,Unknown,Campylobacter jejuni,Suspected,4,1.0,0.0,CO
16387,2012,November,Colorado,Catering Service,Unknown,Unknown,Unknown,12,0.0,0.0,CO
16388,2012,November,Connecticut,Restaurant,Unknown,Norovirus genogroup II,Confirmed,3,0.0,0.0,CT
16389,2012,November,Connecticut,School/College/University,Multiple Foods,Norovirus genogroup II,Confirmed,66,0.0,0.0,CT
16390,2012,November,Florida,Restaurant,Unknown,Unknown,Unknown,25,0.0,0.0,FL
16391,2012,November,Florida,Restaurant,"Iceberg Lettuce, Unspecified",Norovirus genogroup I,Confirmed,21,0.0,0.0,FL
